matrix_size,block_x,block_y,threads_per_block,num_blocks,memory_MB,scenario,run,gpu_time_ns,l2_read_hit_rate_pct,l2_total_sectors,l2_read_miss_sectors,l2_write_miss_sectors,sm_cycles_avg,sm_inst_executed,smsp_warps_active_avg,sm_warps_launched
240,4,128,512,113,.92,concurrent,2,37696,4,55,6201,294,0,34254,206784,316736,1920
240,4,128,512,113,.92,alone,3,30144,4,58,6207,294,0,27469,208512,246626,38,1920
240,4,128,512,113,.92,concurrent,3,37760,4,55,6201,294,0,34298,206784,320777,21,1920
496,32,32,1024,241,3.93,alone,1,129408,4,76,71566,358,0,117967,865236,704237,75,8192
496,32,32,1024,241,3.93,concurrent,1,169568,4,79,71712,358,0,154359,864138,931973,96,8192
496,32,32,1024,241,3.93,alone,2,129248,4,76,71574,358,0,117859,865272,704698,34,8192
496,32,32,1024,241,3.93,concurrent,2,169280,4,79,71653,358,0,154443,864066,931698,42,8192
496,32,32,1024,241,3.93,alone,3,129152,4,76,71598,358,0,117767,865308,704948,72,8192
496,32,32,1024,241,3.93,concurrent,3,169632,4,79,71652,358,0,154800,864174,931535,42,8192
496,1,1024,1024,241,3.93,alone,1,243104,51,93,140022,486,0,221852,1671366,1330910,31,15872
496,1,1024,1024,241,3.93,concurrent,1,320704,51,93,140019,486,0,292887,1670232,1765391,58,15872
496,1,1024,1024,241,3.93,alone,2,243264,51,93,140022,486,0,222072,1671384,1331307,91,15872
496,1,1024,1024,241,3.93,concurrent,2,321440,51,93,140019,486,0,293271,1670232,1765988,58,15872
496,1,1024,1024,241,3.93,alone,3,243424,51,93,140025,486,0,222145,1671366,1331398,38,15872
496,1,1024,1024,241,3.93,concurrent,3,320832,51,93,140019,486,0,293142,1670214,1765603,88,15872
496,64,16,1024,241,3.93,alone,1,124160,4,81,69911,354,0,113179,838338,677788,88,7936
496,64,16,1024,241,3.93,concurrent,1,165536,4,32,69939,354,0,151026,837060,897494,62,7936
496,64,16,1024,241,3.93,alone,2,124128,4,81,69915,354,0,113102,838302,678133,7936
496,64,16,1024,241,3.93,concurrent,2,165952,4,32,69941,354,0,151241,836934,896896,79,7936
496,64,16,1024,241,3.93,alone,3,124576,4,81,69914,354,0,113501,838320,678351,69,7936
496,64,16,1024,241,3.93,concurrent,3,166368,4,32,69927,354,0,151415,837042,897630,42,7936
496,512,2,1024,241,3.93,alone,1,124608,29,76,70079,354,0,113602,837888,677646,59,7936
496,512,2,1024,241,3.93,concurrent,1,166944,29,20,70067,354,0,151765,836736,897498,96,7936
496,512,2,1024,241,3.93,alone,2,124256,29,76,70079,354,0,113191,837888,677454,72,7936
496,512,2,1024,241,3.93,concurrent,2,166752,29,20,70067,354,0,151694,836736,897102,38,7936
496,512,2,1024,241,3.93,alone,3,124608,29,76,70081,354,0,113538,837888,677276,25,7936
496,512,2,1024,241,3.93,concurrent,3,166432,29,20,70067,354,0,151449,836736,897611,50,7936
496,1024,1,1024,241,3.93,alone,1,242592,52,93,139767,354,0,220847,1671168,1336020,50,15872
496,1024,1,1024,241,3.93,concurrent,1,322528,52,61,139753,354,0,293622,1670016,1775257,71,15872
496,1024,1,1024,241,3.93,alone,2,242592,52,93,139766,354,0,221026,1671168,1336851,53,15872
496,1024,1,1024,241,3.93,concurrent,2,322528,52,61,139752,354,0,293708,1670016,1775614,33,15872
496,1024,1,1024,241,3.93,alone,3,242784,52,93,139761,354,0,221206,1671168,1336565,59,15872
496,1024,1,1024,241,3.93,concurrent,3,322944,52,61,139753,354,0,293738,1670016,1774043,50,15872
496,8,64,512,481,3.93,alone,1,104000,4,74,24329,358,0,94934,840192,952664,25,7936
496,8,64,512,481,3.93,concurrent,1,137120,5,26,24321,358,0,124836,838464,1259071,25,7936
496,8,64,512,481,3.93,alone,2,104064,5,26,24329,358,0,95020,840192,952386,69,7936
496,8,64,512,481,3.93,concurrent,2,136960,5,29,24319,358,0,124813,838464,1261289,29,7936
496,8,64,512,481,3.93,alone,3,103968,4,52,24422,358,0,94952,840192,949460,44,7936
496,8,64,512,481,3.93,concurrent,3,137216,5,32,24315,358,0,125010,838464,1260008,88,7936
496,4,128,512,481,3.93,alone,1,104128,4,81,24323,358,0,95036,840192,950753,50,7936
496,4,128,512,481,3.93,concurrent,1,137568,4,26,24317,358,0,125276,838464,1260964,79,7936
496,4,128,512,481,3.93,alone,2,103744,4,81,24323,358,0,94677,840192,948221,69,7936
496,4,128,512,481,3.93,concurrent,2,137152,4,28,24315,358,0,124870,838464,1260136,25,7936
496,4,128,512,481,3.93,alone,3,103776,4,81,24323,358,0,94681,840192,948975,91,7936
496,4,128,512,481,3.93,concurrent,3,137408,4,28,24315,358,0,125139,838464,1259619,33,7936
784,32,32,1024,601,9.83,alone,1,306656,5,70,174986,430,0,279685,2105616,1683794,72,20000
784,32,32,1024,601,9.83,concurrent,1,404608,4,87,174903,430,0,368715,2104662,2238954,54,20000
784,32,32,1024,601,9.83,alone,2,306112,5,70,174936,430,0,279215,2105634,1683240,94,20000
784,32,32,1024,601,9.83,concurrent,2,405984,4,87,174984,430,0,369762,2104212,2236340,12,20000
784,32,32,1024,601,9.83,alone,3,306336,5,70,174878,430,0,279635,2105976,1682898,06,20000
784,32,32,1024,601,9.83,concurrent,3,405888,4,87,175096,430,0,369639,2104302,2238793,46,20000
784,1,1024,1024,601,9.83,alone,1,380640,51,93,220661,486,0,347055,2639064,2090705,56,25088
784,1,1024,1024,601,9.83,concurrent,1,504736,51,93,220658,486,0,459456,2637912,2779270,08,25088
784,1,1024,1024,601,9.83,alone,2,380032,51,93,220662,486,0,346928,2639046,2090631,22,25088
784,1,1024,1024,601,9.83,concurrent,2,504608,51,93,220657,486,0,459603,2637912,2778672,58,25088
784,1,1024,1024,601,9.83,alone,3,380544,51,93,220660,486,0,347256,2639046,2090610,25088
784,1,1024,1024,601,9.83,concurrent,3,505056,51,93,220658,486,0,459729,2637894,2780867,21,25088
784,64,16,1024,601,9.83,alone,1,310496,5,75,178915,426,0,283046,2145900,1706490,12,20384
784,64,16,1024,601,9.83,concurrent,1,413920,4,91,178724,426,0,376608,2144424,2268629,46,20384
784,64,16,1024,601,9.83,alone,2,310912,5,75,178913,426,0,283437,2145918,1706153,53,20384
784,64,16,1024,601,9.83,concurrent,2,414112,4,91,178729,426,0,376806,2144442,2269359,25,20384
784,64,16,1024,601,9.83,alone,3,310080,5,75,178910,426,0,283000,2145918,1706720,03,20384
784,64,16,1024,601,9.83,concurrent,3,413760,4,91,178772,426,0,376577,2144568,2268465,75,20384
784,512,2,1024,601,9.83,alone,1,380992,33,85,220253,426,0,347059,2638848,2094150,59,25088
784,512,2,1024,601,9.83,concurrent,1,507936,33,44,220261,426,0,462277,2637696,2787636,42,25088
784,512,2,1024,601,9.83,alone,2,381024,33,85,220253,426,0,346978,2638848,2094072,12,25088
784,512,2,1024,601,9.83,concurrent,2,508448,33,44,220257,426,0,462367,2637696,2787277,62,25088
784,512,2,1024,601,9.83,alone,3,381024,33,85,220252,426,0,347357,2638848,2094229,03,25088
784,512,2,1024,601,9.83,concurrent,3,506848,33,44,220261,426,0,462348,2637696,2788683,83,25088
784,1024,1,1024,601,9.83,alone,1,380288,59,04,220694,426,0,346423,2638848,2102161,78,25088
784,1024,1,1024,601,9.83,concurrent,1,505088,58,84,220681,426,0,460757,2637696,2794768,46,25088
784,1024,1,1024,601,9.83,alone,2,380672,59,04,220693,426,0,346767,2638848,2102153,84,25088
784,1024,1,1024,601,9.83,concurrent,2,505376,58,84,220681,426,0,460909,2637696,2795970,04,25088
784,1024,1,1024,601,9.83,alone,3,380128,59,04,220694,426,0,346253,2638848,2101206,97,25088
784,1024,1,1024,601,9.83,concurrent,3,505152,58,84,220679,426,0,460871,2637696,2794321,96,25088
784,8,64,512,1201,9.83,alone,1,258432,4,74,61752,438,0,235954,2147232,2407168,19,20384
784,8,64,512,1201,9.83,concurrent,1,342048,4,35,61738,438,0,312249,2145504,3205968,58,20384
784,8,64,512,1201,9.83,alone,2,258432,5,17,61755,438,0,235963,2147232,2406706,69,20384
784,8,64,512,1201,9.83,concurrent,2,342144,4,35,61745,438,0,312483,2145504,3210969,67,20384
784,8,64,512,1201,9.83,alone,3,257920,5,22,61749,438,0,235682,2147232,2408881,53,20384
784,8,64,512,1201,9.83,concurrent,3,342144,4,78,61745,438,0,312424,2145504,3202548,04,20384
784,4,128,512,1201,9.83,alone,1,277568,4,62,66471,454,0,253460,2311872,2593961,12,21952
784,4,128,512,1201,9.83,concurrent,1,367328,3,80,66462,454,0,335347,2310144,3438581,46,21952
784,4,128,512,1201,9.83,alone,2,277120,4,22,66468,454,0,253021,2311872,2595476,41,21952
784,4,128,512,1201,9.83,concurrent,2,367008,3,81,66461,454,0,335092,2310144,3451264,92,21952
784,4,128,512,1201,9.83,alone,3,277280,4,20,66472,454,0,253104,2311872,2592776,78,21952
784,4,128,512,1201,9.83,concurrent,3,367936,4,64,66461,454,0,335091,2310144,3448827,71,21952
1016,32,32,1024,1009,16.51,alone,1,494624,3,56,286501,486,0,451077,3445842,2739801,66,32768
1016,32,32,1024,1009,16.51,concurrent,1,658272,4,33,286622,486,0,599777,3445104,3648737,25,32768
1016,32,32,1024,1009,16.51,alone,2,495328,4,30,286663,486,0,452052,3445878,2745854,66,32768
1016,32,32,1024,1009,16.51,concurrent,2,658496,4,33,286632,486,0,599577,3445158,3650660,25,32768
1016,32,32,1024,1009,16.51,alone,3,495520,3,91,286656,486,0,452434,3446112,2747056,91,32768
1016,32,32,1024,1009,16.51,concurrent,3,656448,3,15,286627,486,0,599398,3445140,3647014,32768
1016,1,1024,1024,1009,16.51,alone,1,490688,51,93,285622,486,0,447797,3418566,2702123,41,32512
1016,1,1024,1024,1009,16.51,concurrent,1,650976,51,93,285619,486,0,594780,3417450,3596500,83,32512
1016,1,1024,1024,1009,16.51,alone,2,490592,51,93,285622,486,0,447956,3418566,2702797,16,32512
1016,1,1024,1024,1009,16.51,concurrent,2,651712,51,93,285619,486,0,595287,3417414,3595135,83,32512
1016,1,1024,1024,1009,16.51,alone,3,490464,51,93,285623,486,0,447791,3418584,2702158,09,32512
1016,1,1024,1024,1009,16.51,concurrent,3,652256,51,93,285619,486,0,595231,3417432,3596309,08,32512
1016,64,16,1024,1009,16.51,alone,1,494048,3,56,287325,486,0,450313,3445590,2729268,41,32768
1016,64,16,1024,1009,16.51,concurrent,1,657184,3,17,287131,486,0,599732,3444402,3634270,79,32768
1016,64,16,1024,1009,16.51,alone,2,493824,3,57,287313,486,0,449942,3445590,2729565,91,32768
1016,64,16,1024,1009,16.51,concurrent,2,656544,3,19,287151,486,0,599168,3444474,3632433,96,32768
1016,64,16,1024,1009,16.51,alone,3,493920,3,56,287324,486,0,450330,3445572,2729519,59,32768
1016,64,16,1024,1009,16.51,concurrent,3,656480,3,19,287151,486,0,599141,3444456,3632284,08,32768
1016,512,2,1024,1009,16.51,alone,1,491808,36,32,285329,484,0,448166,3418368,2708457,28,32512
1016,512,2,1024,1009,16.51,concurrent,1,655392,35,98,285338,484,0,597941,3417216,3606135,12,32512
1016,512,2,1024,1009,16.51,alone,2,492288,36,32,285328,484,0,448363,3418368,2708799,97,32512
1016,512,2,1024,1009,16.51,concurrent,2,656096,35,98,285340,484,0,598226,3417216,3605915,83,32512
1016,512,2,1024,1009,16.51,alone,3,492448,36,32,285329,484,0,448489,3418368,2709036,09,32512
1016,512,2,1024,1009,16.51,concurrent,3,655552,35,98,285328,484,0,598267,3417216,3606496,25,32512
1016,1024,1,1024,1009,16.51,alone,1,490912,61,95,285886,484,0,447293,3418368,2718256,81,32512
1016,1024,1,1024,1009,16.51,concurrent,1,653632,61,80,285875,484,0,596511,3417216,3616664,08,32512
1016,1024,1,1024,1009,16.51,alone,2,490560,61,95,285886,484,0,447022,3418368,2718697,53,32512
1016,1024,1,1024,1009,16.51,concurrent,2,654464,61,80,285874,484,0,596826,3417216,3618158,62,32512
1016,1024,1,1024,1009,16.51,alone,3,490336,61,95,285885,484,0,446913,3418368,2717301,12,32512
1016,1024,1,1024,1009,16.51,concurrent,3,654048,61,80,285874,484,0,596650,3417216,3617527,75,32512
1016,8,64,512,2017,16.51,alone,1,406880,4,71,98181,486,0,371556,3420672,3826519,66,32512
1016,8,64,512,2017,16.51,concurrent,1,540480,4,35,98174,486,0,493734,3418944,5093368,88,32512
1016,8,64,512,2017,16.51,alone,2,406848,4,71,98183,486,0,371708,3420672,3830836,19,32512
1016,8,64,512,2017,16.51,concurrent,2,540576,3,95,98169,486,0,493729,3418944,5105289,46,32512
1016,8,64,512,2017,16.51,alone,3,407072,5,10,98184,486,0,371747,3420672,3821121,34,32512
1016,8,64,512,2017,16.51,concurrent,3,540512,4,33,98174,486,0,493740,3418944,5103748,38,32512
1016,4,128,512,2017,16.51,alone,1,406336,3,57,98176,486,0,371272,3420672,3823707,91,32512
1016,4,128,512,2017,16.51,concurrent,1,540768,3,95,98173,486,0,493663,3418944,5106975,71,32512
1016,4,128,512,2017,16.51,alone,2,406368,4,33,98185,486,0,371194,3420672,3833114,66,32512
1016,4,128,512,2017,16.51,concurrent,2,540576,3,94,98175,486,0,493750,3418944,5100597,25,32512
1016,4,128,512,2017,16.51,alone,3,406720,3,95,98182,486,0,371632,3420672,3828201,91,32512
1016,4,128,512,2017,16.51,concurrent,3,540608,4,35,98173,486,0,493698,3418944,5100487,12,32512
1232,32,32,1024,1483,24.28,alone,1,732960,4,58,425912,542,0,668565,5116464,4058260,12,48672
1232,32,32,1024,1483,24.28,concurrent,1,972448,3,90,425710,542,0,887349,5115060,5404603,58,48672
1232,32,32,1024,1483,24.28,alone,2,732704,4,58,425837,542,0,668582,5116392,4057649,53,48672
1232,32,32,1024,1483,24.28,concurrent,2,972832,3,90,425766,542,0,887889,5114952,5404765,71,48672
1232,32,32,1024,1483,24.28,alone,3,732608,4,58,425806,542,0,668383,5116842,4061161,91,48672
1232,32,32,1024,1483,24.28,concurrent,3,972448,3,90,425852,542,0,887668,5115078,5403207,04,48672
1232,1,1024,1024,1483,24.28,alone,1,1179776,58,31,691834,742,0,1076475,8283918,6522153,75,78848
1232,1,1024,1024,1483,24.28,concurrent,1,1568448,58,28,691828,742,0,1431762,8282838,8689396,54,78848
1232,1,1024,1024,1483,24.28,alone,2,1179296,58,31,691832,742,0,1076354,8284044,6522500,78,78848
1232,1,1024,1024,1483,24.28,concurrent,2,1567712,58,28,691829,742,0,1431719,8282874,8690223,12,78848
1232,1,1024,1024,1483,24.28,alone,3,1179040,58,31,691834,742,0,1076241,8284062,6522022,91,78848
1232,1,1024,1024,1483,24.28,concurrent,3,1571904,58,28,691829,742,0,1431493,8283108,8688789,50,78848
1232,64,16,1024,1483,24.28,alone,1,741888,3,21,431847,538,0,676052,5179602,4089559,88,49280
1232,64,16,1024,1483,24.28,concurrent,1,986752,2,86,431690,538,0,898385,5178324,5451354,79,49280
1232,64,16,1024,1483,24.28,alone,2,741184,2,88,431949,538,0,675846,5179584,4091340,59,49280
1232,64,16,1024,1483,24.28,concurrent,2,986784,2,86,431689,538,0,898468,5178378,5451775,33,49280
1232,64,16,1024,1483,24.28,alone,3,741696,3,21,431840,538,0,675842,5179584,4092337,94,49280
1232,64,16,1024,1483,24.28,concurrent,3,987072,2,89,431682,538,0,897846,5178234,5449389,42,49280
1232,512,2,1024,1483,24.28,alone,1,887552,38,30,518396,538,0,808831,6213888,4906373,59,59136
1232,512,2,1024,1483,24.28,concurrent,1,1182144,38,02,518398,538,0,1075644,6212736,6533670,92,59136
1232,512,2,1024,1483,24.28,alone,2,887296,38,30,518395,538,0,808704,6213888,4905099,31,59136
1232,512,2,1024,1483,24.28,concurrent,2,1182560,38,02,518397,538,0,1075904,6212736,6533673,79,59136
1232,512,2,1024,1483,24.28,alone,3,887200,38,30,518396,538,0,809057,6213888,4905601,66,59136
1232,512,2,1024,1483,24.28,concurrent,3,1179616,38,02,518397,538,0,1075724,6212736,6533518,79,59136
1232,1024,1,1024,1483,24.28,alone,1,1181920,63,75,691538,538,0,1076774,8283648,6542470,56,78848
1232,1024,1,1024,1483,24.28,concurrent,1,1573504,54,13,691218,538,0,1435199,8282496,8721010,25,78848
1232,1024,1,1024,1483,24.28,alone,2,1182592,63,75,691538,538,0,1077273,8283648,6541486,81,78848
1232,1024,1,1024,1483,24.28,concurrent,2,1573504,54,13,691218,538,0,1435521,8282550,8720236,08,78848
1232,1024,1,1024,1483,24.28,alone,3,1181824,63,75,691537,538,0,1077379,8283648,6542430,62,78848
1232,1024,1,1024,1483,24.28,concurrent,3,1572448,54,13,691218,538,0,1435168,8282550,8720447,54,78848
1232,8,64,512,2965,24.28,alone,1,613216,4,53,148547,550,0,560133,5181312,5785476,75,49280
1232,8,64,512,2965,24.28,concurrent,1,816320,3,85,148543,550,0,745896,5179584,7728257,38,49280
1232,8,64,512,2965,24.28,alone,2,613568,4,55,148553,550,0,560459,5181312,5796998,06,49280
1232,8,64,512,2965,24.28,concurrent,2,816224,3,85,148538,550,0,746096,5179584,7726819,79,49280
1232,8,64,512,2965,24.28,alone,3,613824,4,51,148554,550,0,560663,5181312,5795769,12,49280
1232,8,64,512,2965,24.28,concurrent,3,816736,3,85,148537,550,0,745860,5179584,7704749,58,49280
1232,4,128,512,2965,24.28,alone,1,613024,3,85,148550,550,0,560084,5181312,5797372,25,49280
1232,4,128,512,2965,24.28,concurrent,1,816128,3,52,148538,550,0,745918,5179584,7714391,08,49280
1232,4,128,512,2965,24.28,alone,2,613024,4,18,148551,550,0,560026,5181312,5787971,78,49280
1232,4,128,512,2965,24.28,concurrent,2,816352,3,85,148544,550,0,745678,5179584,7717084,21,49280
1232,4,128,512,2965,24.28,alone,3,613440,4,21,148548,550,0,559977,5181312,5788738,49280
1232,4,128,512,2965,24.28,concurrent,3,816800,3,17,148541,550,0,746048,5179584,7731640,04,49280
1680,32,32,1024,2757,45.15,alone,1,1343232,3,82,786270,654,0,1227055,9444540,7463164,34,89888
1680,32,32,1024,2757,45.15,concurrent,1,1789344,3,25,786562,654,0,1634354,9442542,9944926,96,89888
1680,32,32,1024,2757,45.15,alone,2,1345120,3,82,786547,654,0,1228097,9444108,7464365,72,89888
1680,32,32,1024,2757,45.15,concurrent,2,1789184,3,25,786629,654,0,1634410,9442560,9943910,88,89888
1680,32,32,1024,2757,45.15,alone,3,1345344,3,82,786363,654,0,1227539,9444576,7461975,59,89888
1680,32,32,1024,2757,45.15,concurrent,3,1788352,3,25,786554,654,0,1633544,9442974,9947379,71,89888
1680,1,1024,1024,2757,45.15,alone,1,1605568,58,31,942712,742,0,1465426,11294604,8885088,59,107520
1680,1,1024,1024,2757,45.15,concurrent,1,4771744,47,64,1060649,36724,0,2030181,11294136,11853192,54,107520
1680,1,1024,1024,2757,45.15,alone,2,1605312,58,31,942710,742,0,1465527,11294604,8885572,38,107520
1680,1,1024,1024,2757,45.15,concurrent,2,4782880,16,10,1089534,36317,0,2037931,11293704,11848561,42,107520
1680,1,1024,1024,2757,45.15,alone,3,1605408,58,31,942714,742,0,1465493,11294604,8884885,22,107520
1680,1,1024,1024,2757,45.15,concurrent,3,4771616,4,92,1069481,36694,0,2029957,11294424,11850333,46,107520
1680,64,16,1024,2757,45.15,alone,1,1357312,3,85,794550,650,0,1237775,9531198,7512033,59,90720
1680,64,16,1024,2757,45.15,concurrent,1,1805376,3,27,794396,650,0,1647730,9529848,10006385,58,90720
1680,64,16,1024,2757,45.15,alone,2,1357280,3,85,794560,650,0,1237803,9531216,7511351,90720
1680,64,16,1024,2757,45.15,concurrent,2,1805664,3,27,794399,650,0,1647550,9529848,10008586,75,90720
1680,64,16,1024,2757,45.15,alone,3,1358144,3,85,794569,650,0,1238012,9531252,7512566,41,90720
1680,64,16,1024,2757,45.15,concurrent,3,1805184,3,27,794408,650,0,1647439,9529848,10007822,12,90720
1680,512,2,1024,2757,45.15,alone,1,1610080,40,37,941945,650,0,1466960,11294208,8898676,16,107520
1680,512,2,1024,2757,45.15,concurrent,1,4777792,30,15,1057643,20848,0,2032623,11294424,11868927,96,107520
1680,512,2,1024,2757,45.15,alone,2,1609696,40,37,941945,650,0,1467161,11294208,8897531,22,107520
1680,512,2,1024,2757,45.15,concurrent,2,4764192,35,87,996219,35372,0,2023550,11295684,11872637,17,107520
1680,512,2,1024,2757,45.15,alone,3,1608672,40,37,941945,650,0,1467129,11294208,8898675,81,107520
1680,512,2,1024,2757,45.15,concurrent,3,4778784,22,36,1046468,36306,0,2034644,11294028,11870598,33,107520
1680,1024,1,1024,2757,45.15,alone,1,1610208,66,36,942866,650,0,1466653,11294208,8913960,91,107520
1680,1024,1,1024,2757,45.15,concurrent,1,4795360,36,32,1094297,36527,0,2049020,11293056,11913782,17,107520
1680,1024,1,1024,2757,45.15,alone,2,1610048,66,36,942865,650,0,1466696,11294208,8914806,19,107520
1680,1024,1,1024,2757,45.15,concurrent,2,4757216,131,95,990149,36413,0,2013531,11296512,11913367,107520
1680,1024,1,1024,2757,45.15,alone,3,1611264,66,36,942866,650,0,1467003,11294208,8914272,09,107520
1680,1024,1,1024,2757,45.15,concurrent,3,4738176,649,40,945420,36615,0,1996166,11296908,11905615,04,107520
1680,8,64,512,5513,45.15,alone,1,1124800,3,78,272982,662,0,1027169,9532512,10651934,41,90720
1680,8,64,512,5513,45.15,concurrent,1,1496352,3,22,272971,662,0,1366914,9530784,14232586,67,90720
1680,8,64,512,5513,45.15,alone,2,1124512,3,78,272981,662,0,1027104,9532512,10646038,12,90720
1680,8,64,512,5513,45.15,concurrent,2,1496800,3,22,272973,662,0,1367022,9530784,14194676,42,90720
1680,8,64,512,5513,45.15,alone,3,1124544,3,78,272975,662,0,1027484,9532512,10649212,44,90720
1680,8,64,512,5513,45.15,concurrent,3,1498016,3,22,272968,662,0,1367194,9530784,14170195,92,90720
1680,4,128,512,5513,45.15,alone,1,1166176,3,70,283077,678,0,1064788,9885312,11031356,06,94080
1680,4,128,512,5513,45.15,concurrent,1,1552224,3,14,283070,678,0,1417477,9883584,14712581,92,94080
1680,4,128,512,5513,45.15,alone,2,1165536,3,69,283081,678,0,1064631,9885312,11054469,72,94080
1680,4,128,512,5513,45.15,concurrent,2,1553920,3,14,283071,678,0,1417540,9883584,14730760,71,94080
1680,4,128,512,5513,45.15,alone,3,1165984,3,41,283080,678,0,1064676,9885312,11037669,34,94080
1680,4,128,512,5513,45.15,concurrent,3,1552192,3,14,283065,678,0,1417356,9883584,14735729,42,94080
