matrix_size,block_x,block_y,threads_per_block,num_blocks,memory_MB,scenario,run,gpu_time_ns,l2_read_hit_rate_pct,l2_total_sectors,l2_read_miss_sectors,l2_write_miss_sectors,sm_cycles_avg,sm_inst_executed,smsp_warps_active_avg,sm_warps_launched
784,4,128,512,1201,9.83,concurrent,1,10784,66,24,1565,397,0,9735,7200,15697,17,128
1016,32,32,1024,1009,16.51,alone,1,9568,2,70,649,397,0,8669,4320,6250,44,32
1016,32,32,1024,1009,16.51,concurrent,1,10272,2,70,649,397,0,9262,4320,8400,25,32
1016,1,1024,1024,1009,16.51,alone,1,20160,81,95,3365,397,0,18297,20256,21312,88,1024
1016,1,1024,1024,1009,16.51,concurrent,1,24928,76,48,2845,397,0,22655,19104,22799,04,1024
1016,64,16,1024,1009,16.51,alone,1,9248,25,93,781,397,0,8380,5280,7842,97,64
1016,64,16,1024,1009,16.51,concurrent,1,9952,25,93,781,397,0,9000,5280,10701,04,64
1016,512,2,1024,1009,16.51,alone,1,10528,69,56,1573,397,0,9577,14112,18189,38,512
1016,512,2,1024,1009,16.51,concurrent,1,12576,62,12,1309,397,0,11388,12960,18809,79,512
1016,1024,1,1024,1009,16.51,alone,1,13824,69,56,1573,397,0,12535,20256,19697,72,1024
1016,1024,1,1024,1009,16.51,concurrent,1,16352,62,12,1309,397,0,14856,19104,21985,38,1024
1016,8,64,512,2017,16.51,alone,1,8704,49,87,1045,397,0,7882,5280,7081,69,64
1016,8,64,512,2017,16.51,concurrent,1,9024,49,87,1045,397,0,8122,5280,9558,88,64
1016,4,128,512,2017,16.51,alone,1,8928,72,28,1829,397,0,8059,7200,10412,53,128
1016,4,128,512,2017,16.51,concurrent,1,10592,66,24,1565,397,0,9552,7200,14456,29,128
1232,32,32,1024,1483,24.28,alone,1,9632,2,70,649,397,0,8715,4320,6287,31,32
1232,32,32,1024,1483,24.28,concurrent,1,9920,2,70,649,397,0,8996,4320,8567,62,32
1232,1,1024,1024,1483,24.28,alone,1,20192,81,95,3365,397,0,18306,20256,21464,56,1024
1232,1,1024,1024,1483,24.28,concurrent,1,24448,76,48,2845,397,0,22197,19104,23635,58,1024
1232,64,16,1024,1483,24.28,alone,1,9184,25,93,781,397,0,8316,5280,7550,94,64
1232,64,16,1024,1483,24.28,concurrent,1,9376,25,93,781,397,0,8474,5280,10360,67,64
1232,512,2,1024,1483,24.28,alone,1,10624,69,56,1573,397,0,9617,14112,18327,06,512
1232,512,2,1024,1483,24.28,concurrent,1,12544,62,12,1309,397,0,11377,12960,19613,29,512
1232,1024,1,1024,1483,24.28,alone,1,13664,69,56,1573,397,0,12383,20256,20137,66,1024
1232,1024,1,1024,1483,24.28,concurrent,1,16448,62,12,1309,397,0,14926,19104,22231,58,1024
1232,8,64,512,2965,24.28,alone,1,8864,49,87,1045,397,0,8007,5280,7216,19,64
1232,8,64,512,2965,24.28,concurrent,1,9472,49,87,1045,397,0,8593,5280,9875,12,64
1232,4,128,512,2965,24.28,alone,1,8864,72,28,1829,397,0,8017,7200,10246,66,128
1232,4,128,512,2965,24.28,concurrent,1,10016,66,24,1565,397,0,9051,7200,14071,08,128
1680,32,32,1024,2757,45.15,alone,1,9568,2,70,649,397,0,8683,4320,6246,25,32
1680,32,32,1024,2757,45.15,concurrent,1,9920,2,70,649,397,0,8991,4320,8646,88,32
1680,1,1024,1024,2757,45.15,alone,1,20320,81,95,3365,397,0,18430,20256,21125,12,1024
1680,1,1024,1024,2757,45.15,concurrent,1,24672,76,48,2845,397,0,22464,19104,23880,21,1024
1680,64,16,1024,2757,45.15,alone,1,9120,25,93,781,397,0,8275,5280,7717,75,64
1680,64,16,1024,2757,45.15,concurrent,1,9376,25,93,781,397,0,8472,5280,10364,29,64
1680,512,2,1024,2757,45.15,alone,1,10528,69,56,1573,397,0,9521,14112,17948,88,512
1680,512,2,1024,2757,45.15,concurrent,1,12640,62,12,1309,397,0,11469,12960,19421,71,512
1680,1024,1,1024,2757,45.15,alone,1,13504,69,56,1573,397,0,12240,20256,19959,25,1024
1680,1024,1,1024,2757,45.15,concurrent,1,16128,62,12,1309,397,0,14637,19104,21502,1024
1680,8,64,512,5513,45.15,alone,1,8704,49,87,1045,397,0,7888,5280,7059,25,64
1680,8,64,512,5513,45.15,concurrent,1,9344,49,87,1045,397,0,8467,5280,9495,79,64
1680,4,128,512,5513,45.15,alone,1,8928,72,28,1829,397,0,8076,7200,10592,62,128
1680,4,128,512,5513,45.15,concurrent,1,10240,66,24,1565,397,0,9262,7200,14417,29,128
1024,32,32,1024,1024,16.77,alone,1,9568,2,70,649,397,0,8647,4320,6197,06,32
1024,32,32,1024,1024,16.77,concurrent,1,9856,2,70,649,397,0,8913,4320,8338,29,32
1024,1,1024,1024,1024,16.77,alone,1,20224,81,95,3365,397,0,18352,20256,21745,03,1024
1024,1,1024,1024,1024,16.77,concurrent,1,24576,76,48,2845,397,0,22318,19104,23598,67,1024
1024,64,16,1024,1024,16.77,alone,1,9248,25,93,781,397,0,8347,5280,7799,47,64
1024,64,16,1024,1024,16.77,concurrent,1,9280,25,93,781,397,0,8402,5280,10344,33,64
1024,512,2,1024,1024,16.77,alone,1,10560,69,56,1573,397,0,9560,14112,18124,34,512
1024,512,2,1024,1024,16.77,concurrent,1,12736,62,12,1309,397,0,11538,12960,19551,88,512
1024,1024,1,1024,1024,16.77,alone,1,14016,69,56,1573,397,0,12696,20256,20084,06,1024
1024,1024,1,1024,1024,16.77,concurrent,1,16448,62,12,1309,397,0,14922,19104,22074,17,1024
1024,8,64,512,2048,16.77,alone,1,8832,49,87,1045,397,0,7981,5280,7236,50,64
1024,8,64,512,2048,16.77,concurrent,1,9408,49,87,1045,397,0,8488,5280,9381,54,64
1024,4,128,512,2048,16.77,alone,1,9152,72,28,1829,397,0,8284,7200,10824,128
1024,4,128,512,2048,16.77,concurrent,1,9888,66,24,1565,397,0,8968,7200,14086,79,128
