Iteration,==PROF== Connected to process 4721 (/home/zaineb/building-aggressors-on-Orin/first-experiments/poc/ncuoverhead/ncuhead)
1,==PROF== Disconnected from process 4721
1,"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors_op_read.sum.per_second","sector/s","2 628,17"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors_op_write.sum.per_second","sector/s","2 444,34"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","%","99,95"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__inst_executed_op_global_ld.sum","inst","512"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active","%","0,00"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__warp_issue_stalled_dispatch_stall_per_warp_active.pct","%","3,46"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct","%","0,00"
7,"0","5051","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","smsp__warp_issue_stalled_misc_per_warp_active.pct","%","0,00"
8,==PROF== Disconnected from process 5105
8,"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
8,"0","5105","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_bytes_pipe_lsu_mem_global_op_st.sum.per_second","byte/s","77 683,48"
8,"0","5105","ncuhead","127.0.0.1","computeKernel(float *, int)","1","7","(256, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","lts__t_bytes.min","byte","34 816"
