matrix_size,block_x,block_y,threads_per_block,num_blocks,memory_MB,scenario,run,gpu_time_ns,l2_read_hit_rate_pct,l2_total_sectors,l2_read_miss_sectors,l2_write_miss_sectors,sm_cycles_avg,sm_inst_executed,smsp_warps_active_avg,sm_warps_launched
1016,1,1024,1024,1009,16.51,concurrent,1,653152,51,93,285618,486,0,594826,3417414,3595932,96,32512
1016,64,16,1024,1009,16.51,alone,1,494368,3,57,287317,486,0,450399,3445608,2730706,31,32768
1016,64,16,1024,1009,16.51,concurrent,1,658560,3,19,287142,486,0,599477,3444456,3634141,71,32768
1016,512,2,1024,1009,16.51,alone,1,492384,36,32,285329,484,0,448584,3418368,2709594,19,32512
1016,512,2,1024,1009,16.51,concurrent,1,657472,35,98,285327,484,0,598315,3417216,3605690,50,32512
1016,1024,1,1024,1009,16.51,alone,1,490688,61,95,285888,484,0,447049,3418368,2718802,59,32512
1016,1024,1,1024,1009,16.51,concurrent,1,654560,61,80,285874,484,0,596857,3417216,3617490,83,32512
1016,8,64,512,2017,16.51,alone,1,407136,4,71,98183,486,0,371801,3420672,3829178,91,32512
1016,8,64,512,2017,16.51,concurrent,1,540992,4,33,98175,486,0,494014,3418944,5103061,54,32512
1016,4,128,512,2017,16.51,alone,1,406720,4,37,98178,486,0,371374,3420672,3826359,41,32512
1016,4,128,512,2017,16.51,concurrent,1,541120,3,95,98175,486,0,493967,3418944,5096888,21,32512
1232,32,32,1024,1483,24.28,alone,1,733280,4,58,425740,542,0,668593,5116032,4051783,47,48672
1232,32,32,1024,1483,24.28,concurrent,1,972864,3,90,425596,542,0,887318,5114610,5395077,48672
1232,1,1024,1024,1483,24.28,alone,1,1179584,58,31,691834,742,0,1076609,8284026,6522541,62,78848
1232,1,1024,1024,1483,24.28,concurrent,1,1567744,58,28,691829,742,0,1431695,8282856,8689248,54,78848
1232,64,16,1024,1483,24.28,alone,1,741632,3,21,431847,538,0,675724,5179602,4093178,75,49280
1232,64,16,1024,1483,24.28,concurrent,1,986592,2,89,431686,538,0,898133,5178234,5451587,54,49280
1232,512,2,1024,1483,24.28,alone,1,887200,38,30,518396,538,0,808699,6213888,4905721,34,59136
1232,512,2,1024,1483,24.28,concurrent,1,1181664,38,02,518399,538,0,1075741,6212736,6533951,96,59136
1232,1024,1,1024,1483,24.28,alone,1,1182368,63,75,691537,538,0,1077079,8283648,6543452,66,78848
1232,1024,1,1024,1483,24.28,concurrent,1,1577440,54,13,691218,538,0,1435187,8282496,8719981,21,78848
1232,8,64,512,2965,24.28,alone,1,613312,4,51,148555,550,0,560176,5181312,5789718,38,49280
1232,8,64,512,2965,24.28,concurrent,1,818368,3,85,148543,550,0,745755,5179584,7716701,92,49280
1232,4,128,512,2965,24.28,alone,1,613664,3,86,148547,550,0,560151,5181312,5792207,84,49280
1232,4,128,512,2965,24.28,concurrent,1,818496,3,85,148544,550,0,745982,5179584,7723752,67,49280
1680,32,32,1024,2757,45.15,alone,1,1345888,3,82,786352,654,0,1227321,9443802,7454881,16,89888
1680,32,32,1024,2757,45.15,concurrent,1,1793216,3,25,786366,654,0,1633628,9442722,9934741,88,89888
1680,1,1024,1024,2757,45.15,alone,1,1605728,58,31,942712,742,0,1465689,11294550,8884784,53,107520
1680,1,1024,1024,2757,45.15,concurrent,1,4763648,102,38,997001,19343,0,2019805,11296530,11849172,67,107520
1680,64,16,1024,2757,45.15,alone,1,1359232,3,85,794559,650,0,1237834,9531216,7513379,53,90720
1680,64,16,1024,2757,45.15,concurrent,1,1810912,3,27,794402,650,0,1647402,9529866,10010688,29,90720
1680,512,2,1024,2757,45.15,alone,1,1609696,40,37,941945,650,0,1467315,11294208,8898839,72,107520
1680,512,2,1024,2757,45.15,concurrent,1,4782656,31,78,1066917,24901,0,2034991,11293632,11866622,62,107520
1680,1024,1,1024,2757,45.15,alone,1,1610912,66,36,942864,650,0,1467074,11294208,8916628,38,107520
1680,1024,1,1024,2757,45.15,concurrent,1,4759264,125,02,991501,36647,0,2014091,11296512,11912990,88,107520
1680,8,64,512,5513,45.15,alone,1,1124800,3,78,272975,662,0,1027306,9532512,10648057,28,90720
1680,8,64,512,5513,45.15,concurrent,1,1501888,3,22,272967,662,0,1367288,9530784,14166657,67,90720
1680,4,128,512,5513,45.15,alone,1,1165088,3,43,283077,678,0,1064273,9885312,11035489,97,94080
1680,4,128,512,5513,45.15,concurrent,1,1555776,3,14,283071,678,0,1417315,9883584,14733599,75,94080
